Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha,Valor_Tasado_Madrid,Valor_Tasado_España,Dif_Madrid,Dif_España,Pct_Madrid,Pct_España
Parla,1336.5,339,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-1335.1999999999998,-316.29999999999995,-49.97567092113635,-19.137221684414328
Pinto,1765.3,171,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-906.3999999999999,112.5,-33.92596474155032,6.80663117134559
Pozuelo De Alarcón,3322.1,239,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,650.4000000000001,1669.3,24.344050604484035,100.9983059051307
Rivas-Vaciamadrid,2008.8,410,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-662.8999999999999,356.0,-24.81191750570797,21.539206195546946
Rozas De Madrid (Las),2891.4,450,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,219.70000000000027,1238.6000000000001,8.223228655911985,74.93949661181027
San Fernando De Henares,1869.4,78,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-802.2999999999997,216.60000000000014,-30.029569188157346,13.105033881897388
San Sebastián De Los Reyes,2408.3,248,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-263.39999999999964,755.5000000000002,-9.858891342590848,45.71030977734756
Torrejón De Ardoz,1766.0,363,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-905.6999999999998,113.20000000000005,-33.89976419508179,6.848983543078413
Tres Cantos,2592.5,137,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-79.19999999999982,939.7,-2.9644046861548756,56.855033881897384
Valdemoro,1597.8,253,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-1073.8999999999999,-55.0,-40.19538121795111,-3.3276863504356213
Villaviciosa De Odón,2201.3,90,T4A2019,4,2019,12,2019-12-31,2671.7,1652.8,-470.39999999999964,548.5000000000002,-17.606767226859287,33.186108422071655
Alcalá De Henares,1673.3,431,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-963.8999999999999,32.899999999999864,-36.55012892461702,2.005608388197988
Alcobendas,2867.7,217,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,230.5,1227.2999999999997,8.740330653723639,74.81711777615214
Alcorcón,2057.1,286,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-580.0999999999999,416.6999999999998,-21.996814803579557,25.402340892465247
Aranjuez,1328.7,127,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-1308.4999999999998,-311.70000000000005,-49.61701804944638,-19.00146305779078
Arganda Del Rey,1437.4,176,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-1199.7999999999997,-203.0,-45.49522220536932,-12.375030480370642
Boadilla Del Monte,2754.1,278,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,116.90000000000009,1113.6999999999998,4.4327316851205945,67.89197756644721
Collado Villalba,1692.6,206,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-944.5999999999999,52.19999999999982,-35.81829212801456,3.182150694952446
Colmenar Viejo,1768.6,110,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-868.5999999999999,128.19999999999982,-32.9364477476111,7.815167032431103
Coslada,1905.5,158,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-731.6999999999998,265.0999999999999,-27.745335962384342,16.16069251402097
Fuenlabrada,1663.2,403,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-973.9999999999998,22.799999999999955,-36.93311087517063,1.3899049012435993
Galapagar,1609.5,103,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-1027.6999999999998,-30.90000000000009,-38.969361443955705,-1.8836869056327754
Getafe,1886.7,463,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-750.4999999999998,246.29999999999995,-28.458213256484143,15.014630577907816
Leganés,1897.4,292,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-739.7999999999997,257.0,-28.05247990292734,15.666910509631805
Madrid,3273.1,9160,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,635.9000000000001,1632.6999999999998,24.112695282875784,99.53060229212385
Majadahonda,3077.7,154,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,440.5,1437.2999999999997,16.70332170483846,87.61887344550108
Móstoles,1703.7,409,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-933.4999999999998,63.299999999999955,-35.39739117245563,3.8588149231894686
Navalcarnero,1468.8,87,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-1168.3999999999999,-171.60000000000014,-44.30456544820264,-10.46086320409657
Parla,1348.9,338,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-1288.2999999999997,-291.5,-48.851054148339145,-17.77005608388198
Pinto,1717.7,108,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-919.4999999999998,77.29999999999995,-34.86652510238131,4.712265301146057
Pozuelo De Alarcón,3197.5,224,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,560.3000000000002,1557.1,21.24601850447445,94.92197025115826
Rivas-Vaciamadrid,1986.6,187,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-650.5999999999999,346.1999999999998,-24.670104656453816,21.104608632040957
Rozas De Madrid (Las),2792.8,327,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,155.60000000000036,1152.4,5.900197178826039,70.25115825408437
San Fernando De Henares,1880.8,72,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-756.3999999999999,240.39999999999986,-28.681935386015468,14.654962204340393
San Sebastián De Los Reyes,2474.0,227,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-163.19999999999982,833.5999999999999,-6.1883816168663675,50.81687393318701
Torrejón De Ardoz,1723.8,325,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-913.3999999999999,83.39999999999986,-34.63521917184893,5.084125822969998
Tres Cantos,2704.6,88,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,67.40000000000009,1064.1999999999998,2.5557409373577977,64.8744208729578
Valdemoro,1609.4,203,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-1027.7999999999997,-31.0,-38.973153344456236,-1.8897829797610344
Villaviciosa De Odón,2042.7,64,T1A2020,1,2020,3,2020-03-31,2637.2,1640.4,-594.4999999999998,402.29999999999995,-22.542848475655997,24.5245062179956
Alcalá De Henares,1609.6,301,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-979.4000000000001,-0.5,-37.82927771340287,-0.031053971802996738
Alcobendas,2941.7,176,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,352.6999999999998,1331.6,13.623020471224411,82.70293770573257
Alcorcón,2014.2,192,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-574.8,404.10000000000014,-22.201622247972185,25.09782001117944
Aranjuez,1327.9,104,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-1261.1,-282.1999999999998,-48.70992661259174,-17.526861685609575
Arganda Del Rey,1476.2,126,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-1112.8,-133.89999999999986,-42.98184627269216,-8.316253648841677
Boadilla Del Monte,2693.8,227,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,104.80000000000018,1083.7000000000003,4.047894940131336,67.30637848580837
Collado Villalba,1648.3,128,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-940.7,38.200000000000045,-36.334492081884896,2.37252344574872
Colmenar Viejo,1870.2,248,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-718.8,260.10000000000014,-27.763615295480882,16.15427613191729
Coslada,1878.9,102,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-710.0999999999999,268.8000000000002,-27.427578215527227,16.69461524128937
Fuenlabrada,1626.3,305,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-962.7,16.200000000000045,-37.184241019698725,1.0061486864169966
Galapagar,1634.1,89,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-954.9000000000001,24.0,-36.882966396292005,1.490590646543688
Getafe,1855.8,325,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-733.2,245.70000000000005,-28.31981460023175,15.259921743991068
Leganés,1839.2,210,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-749.8,229.10000000000014,-28.960988798764,14.22892988013167
Madrid,3174.1,5839,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,585.0999999999999,1564.0,22.599459250675924,97.136823799764
Majadahonda,3155.7,123,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,566.6999999999998,1545.6,21.88876013904981,95.99403763741383
Móstoles,1677.0,301,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-912.0,66.90000000000009,-35.225955967555045,4.155021427240557
Navalcarnero,1402.2,77,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-1186.8,-207.89999999999986,-45.840092699884124,-12.912241475684727
Parla,1323.3,281,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-1265.7,-286.79999999999995,-48.88760139049826,-17.81255822619713
Pinto,1796.9,104,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-792.0999999999999,186.80000000000018,-30.59482425646968,11.601763865598414
Pozuelo De Alarcón,3304.7,183,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,715.6999999999998,1694.6,27.64387794515255,105.24812123470593
Rivas-Vaciamadrid,2017.5,189,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-571.5,407.4000000000001,-22.074159907300118,25.302776225079192
Rozas De Madrid (Las),2704.9,226,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,115.90000000000009,1094.8000000000002,4.476631904210127,67.9957766598348
San Fernando De Henares,1849.5,42,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-739.5,239.4000000000001,-28.56315179606026,14.868641699273333
San Sebastián De Los Reyes,2402.2,148,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-186.80000000000018,792.0999999999999,-7.215140981073775,49.195702130302465
Torrejón De Ardoz,1687.5,292,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-901.5,77.40000000000009,-34.82039397450754,4.807154835103411
Tres Cantos,2565.6,52,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-23.40000000000009,955.5,-0.9038238702201662,59.34414011552078
Valdemoro,1603.0,178,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-986.0,-7.099999999999909,-38.084202394747,-0.44096639960250483
Villaviciosa De Odón,2178.6,73,T2A2020,2,2020,6,2020-06-30,2589.0,1610.1,-410.4000000000001,568.5,-15.851680185399776,35.308365940003725
Alcalá De Henares,1669.6,550,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-940.7000000000003,50.0,-36.038003294640475,3.0871820202519107
Alcobendas,2969.7,217,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,359.39999999999964,1350.1,13.768532352603135,83.3600889108422
Alcorcón,2118.2,377,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-492.10000000000036,498.5999999999999,-18.852239206221522,30.785379105952092
Aranjuez,1413.4,175,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-1196.9,-206.19999999999982,-45.85296709190515,-12.731538651518882
Arganda Del Rey,1538.5,201,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-1071.8000000000002,-81.09999999999991,-41.060414511741946,-5.007409236848604
Boadilla Del Monte,2707.8,291,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,97.5,1088.2000000000003,3.735202850247088,67.18942948876267
Collado Villalba,1725.3,221,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-885.0000000000002,105.70000000000005,-33.90414894839674,6.526302790812544
Colmenar Viejo,1864.2,146,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-746.1000000000001,244.60000000000014,-28.582921503275493,15.102494443072366
Coslada,1909.1,160,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-701.2000000000003,289.5,-26.862812703520678,17.874783897258585
Fuenlabrada,1716.6,401,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-893.7000000000003,97.0,-34.23744397195726,5.989133119288703
Galapagar,1662.2,143,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-948.1000000000001,42.600000000000136,-36.32149561353102,2.6302790812546384
Getafe,1859.2,464,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-751.1000000000001,239.60000000000014,-28.774470367390727,14.793776241047185
Leganés,1893.5,335,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-716.8000000000002,273.9000000000001,-27.46044515956021,16.911583106939986
Madrid,3196.5,7821,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,586.1999999999998,1576.9,22.457188828870244,97.36354655470487
Majadahonda,3182.2,169,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,571.8999999999996,1562.6,21.909359077500646,96.48061249691283
Móstoles,1712.3,491,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-898.0000000000002,92.70000000000005,-34.40217599509635,5.723635465547061
Navalcarnero,1427.4,114,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-1182.9,-192.19999999999982,-45.31663027238248,-11.867127685848345
Parla,1365.1,360,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-1245.2000000000003,-254.5,-47.70332911925833,-15.713756483082243
Pinto,1857.7,146,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-752.6000000000001,238.10000000000014,-28.8319350266253,14.701160780439615
Pozuelo De Alarcón,3275.6,185,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,665.2999999999997,1656.0,25.48749185917327,102.24746851074337
Rivas-Vaciamadrid,2059.1,282,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-551.2000000000003,439.5,-21.1163467800636,27.136329958014315
Rozas De Madrid (Las),2880.7,338,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,270.39999999999964,1261.1,10.358962571351938,77.86490491479377
San Fernando De Henares,1893.2,89,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-717.1000000000001,273.60000000000014,-27.47193809140712,16.893060014818474
San Sebastián De Los Reyes,2450.8,246,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-159.5,831.2000000000003,-6.110408765276021,51.32131390466783
Torrejón De Ardoz,1747.5,341,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-862.8000000000002,127.90000000000009,-33.053671991725096,7.897011607804405
Tres Cantos,2720.2,149,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,109.89999999999964,1100.6,4.2102440332528746,67.95505062978513
Valdemoro,1625.9,287,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-984.4000000000001,6.300000000000182,-37.71214036700763,0.3889849345517504
Villaviciosa De Odón,2295.5,74,T3A2020,3,2020,9,2020-09-30,2610.3,1619.6,-314.8000000000002,675.9000000000001,-12.059916484695254,41.73252654976538
Alcalá De Henares,1631.6,579,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-942.0,9.299999999999955,-36.60242461921045,0.5732601861554665
Alcobendas,3013.6,327,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,440.0,1391.3,17.096673919801052,85.7609566664612
Alcorcón,2153.3,447,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-420.2999999999997,531.0000000000002,-16.331209201119044,32.731307403069735
Aranjuez,1407.6,189,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-1166.0,-214.70000000000005,-45.30618588747281,-13.234296985760963
Arganda Del Rey,1596.4,671,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-977.1999999999998,-25.899999999999864,-37.97015853279452,-1.5964987980028322
Boadilla Del Monte,2834.9,367,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,261.3000000000002,1212.6000000000001,10.153092943736407,74.74573136904397
Collado Villalba,1740.9,261,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-832.6999999999998,118.60000000000014,-32.3554553932235,7.310608395487894
Colmenar Viejo,1886.5,152,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-687.0999999999999,264.20000000000005,-26.698010568852972,16.285520557233557
Coslada,1932.0,164,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-641.5999999999999,309.70000000000005,-24.930059061237174,19.09018060777907
Fuenlabrada,1742.3,547,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-831.3,120.0,-32.301056885296866,7.396905627812367
Galapagar,1699.0,149,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-874.5999999999999,76.70000000000005,-33.983525023313646,4.727855513776746
Getafe,1875.4,504,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-698.1999999999998,253.10000000000014,-27.129313024557035,15.601306786660917
Leganés,1925.3,434,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-648.3,303.0,-25.19039477774324,18.677186710226223
Madrid,3116.5,10294,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,542.9000000000001,1494.2,21.09496425240909,92.1038032423103
Majadahonda,3139.9,169,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,566.3000000000002,1517.6000000000001,22.004196456325786,93.54619983973372
Móstoles,1726.7,541,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-846.8999999999999,104.40000000000009,-32.90721168790799,6.435307896196774
Navalcarnero,1478.7,137,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-1094.8999999999999,-143.5999999999999,-42.54351880634131,-8.85163040128213
Parla,1393.4,417,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-1180.1999999999998,-228.89999999999986,-45.85794218215729,-14.109597485052083
Pinto,1865.5,192,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-708.0999999999999,243.20000000000005,-27.51398818775256,14.9910620723664
Pozuelo De Alarcón,3302.1,301,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,728.5,1679.8,28.306652160397896,103.54435061332677
Rivas-Vaciamadrid,2058.3,380,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-515.2999999999997,436.0000000000002,-20.022536524712454,26.87542378105161
Rozas De Madrid (Las),2868.8,491,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,295.2000000000003,1246.5000000000002,11.470313957102896,76.83535720890096
San Fernando De Henares,1925.3,107,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-648.3,303.0,-25.19039477774324,18.677186710226223
San Sebastián De Los Reyes,2426.6,291,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-147.0,804.3,-5.711843332297173,49.57775997041238
Torrejón De Ardoz,1834.3,430,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-739.3,212.0,-28.72629779297482,13.06786660913517
Tres Cantos,2714.2,120,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,140.5999999999999,1091.8999999999999,5.463164438918233,67.30567712506934
Valdemoro,1660.8,330,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-912.8,38.5,-35.467827168169094,2.37317388892313
Villaviciosa De Odón,2181.1,87,T4A2020,4,2020,12,2020-12-31,2573.6,1622.3,-392.5,558.8,-15.25101025800435,34.44492387351292
Alcalá De Henares,1646.5,533,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-952.0999999999999,21.09999999999991,-36.63895943969829,1.2981419958164153
Alcobendas,2879.9,307,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,281.3000000000002,1254.5,10.82505964750251,77.18100159960623
Alcorcón,2083.1,388,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-515.5,457.6999999999998,-19.83760486415762,28.15922234526884
Aranjuez,1384.4,206,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-1214.1999999999998,-241.0,-46.72515970137766,-14.827119478282269
Arganda Del Rey,1546.6,264,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-1052.0,-78.80000000000018,-40.4833371815593,-4.848037406176953
Boadilla Del Monte,2802.1,299,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,203.5,1176.6999999999998,7.831139844531676,72.39448751076655
Collado Villalba,1722.5,245,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-876.0999999999999,97.09999999999991,-33.71430770414838,5.973914113448986
Colmenar Viejo,1859.9,149,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-738.6999999999998,234.5,-28.42684522435157,14.427217915590006
Coslada,1904.9,186,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-693.6999999999998,279.5,-26.695143538828592,17.195767195767186
Fuenlabrada,1687.8,540,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-910.8,62.399999999999864,-35.04964211498499,3.8390550018456926
Galapagar,1676.1,163,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-922.5,50.69999999999982,-35.49988455322096,3.11923218899961
Getafe,1858.6,457,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-740.0,233.19999999999982,-28.476872161933354,14.347237603051543
Leganés,1895.5,418,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-703.0999999999999,270.0999999999999,-27.056876779804504,16.617448012796853
Madrid,3205.8,10186,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,607.2000000000003,1580.4,23.366428076656675,97.23145071982282
Majadahonda,3184.1,174,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,585.5,1558.6999999999998,22.53136304163781,95.89639473360403
Móstoles,1720.1,507,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-878.5,94.69999999999982,-33.80666512737628,5.826258151839525
Navalcarnero,1457.4,94,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-1141.1999999999998,-168.0,-43.91595474486262,-10.335917312661502
Parla,1328.9,428,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-1269.6999999999998,-296.5,-48.860925113522654,-18.2416635905008
Pinto,1854.9,148,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-743.6999999999998,229.5,-28.619256522743008,14.119601328903663
Pozuelo De Alarcón,3250.6,294,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,652.0,1625.1999999999998,25.090433310243988,99.98769533653254
Rivas-Vaciamadrid,2037.9,283,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-560.6999999999998,412.5,-21.577003001616248,25.37836840162422
Rozas De Madrid (Las),2839.1,396,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,240.5,1213.6999999999998,9.254983452628341,74.67085025224559
San Fernando De Henares,1859.6,97,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-739.0,234.19999999999982,-28.438389902255057,14.408760920388808
San Sebastián De Los Reyes,2455.3,301,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-143.29999999999973,829.9000000000001,-5.514507811898706,51.05820105820107
Torrejón De Ardoz,1766.4,499,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-832.1999999999998,141.0,-32.02493650427153,8.67478774455519
Tres Cantos,2793.1,105,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,194.5,1167.6999999999998,7.484799507427087,71.84077765473114
Valdemoro,1608.9,363,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-989.6999999999998,-16.5,-38.08589240360193,-1.015134736064971
Villaviciosa De Odón,2142.5,95,T1A2021,1,2021,3,2021-03-31,2598.6,1625.4,-456.0999999999999,517.0999999999999,-17.55175863926729,31.813707395102742
Alcalá De Henares,1674.5,498,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-986.9000000000001,25.299999999999955,-37.08198692417525,1.5340771283046228
Alcobendas,3121.5,371,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,460.0999999999999,1472.3,17.287893589839932,89.27358719379093
Alcorcón,2134.8,385,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-526.5999999999999,485.60000000000014,-19.786578492522732,29.444579189910257
Aranjuez,1428.7,198,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-1232.7,-220.5,-46.31772751183587,-13.370118845500844
Arganda Del Rey,1561.2,319,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-1100.2,-88.0,-41.339144811001724,-5.335920446276987
Boadilla Del Monte,2877.0,379,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,215.5999999999999,1227.8,8.100999473961078,74.44821731748725
Collado Villalba,1754.6,235,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-906.8000000000002,105.39999999999986,-34.07229277823702,6.390977443609014
Colmenar Viejo,1932.3,245,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-729.1000000000001,283.0999999999999,-27.395355827759825,17.165898617511523
Coslada,1921.8,168,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-739.6000000000001,272.5999999999999,-27.78988502292027,16.52922629153528
Fuenlabrada,1739.8,496,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-921.6000000000001,90.59999999999991,-34.628391072367926,5.4935726412806085
Galapagar,1702.1,178,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-959.3000000000002,52.899999999999864,-36.04493875403924,3.20761581372786
Getafe,1906.2,442,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-755.2,257.0,-28.376042684301495,15.583313121513465
Leganés,1937.2,396,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-724.2,288.0,-27.211242203351617,17.463012369633766
Madrid,3288.7,10662,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,627.2999999999997,1639.4999999999998,23.570301345156675,99.41183604171717
Majadahonda,3348.2,238,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,686.7999999999997,1698.9999999999998,25.80596678439917,103.01964588891583
Móstoles,1754.3,504,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-907.1000000000001,105.09999999999991,-34.08356504095589,6.372786805723973
Navalcarnero,1530.1,127,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-1131.3000000000002,-119.10000000000014,-42.5077027128579,-7.221683240358967
Parla,1384.8,374,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-1276.6000000000001,-264.4000000000001,-47.96723528969715,-16.032015522677668
Pinto,1888.1,151,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-773.3000000000002,238.89999999999986,-29.05613586833997,14.485811302449658
Pozuelo De Alarcón,3483.2,343,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,821.7999999999997,1833.9999999999998,30.878485007890568,111.20543293718166
Rivas-Vaciamadrid,2078.8,666,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-582.5999999999999,429.60000000000014,-21.89073420004508,26.04899345137037
Rozas De Madrid (Las),2881.9,436,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,220.5,1232.7,8.28511309836928,74.7453310696095
San Fernando De Henares,1859.8,100,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-801.6000000000001,210.5999999999999,-30.119485984820027,12.769827795294674
San Sebastián De Los Reyes,2572.5,343,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-88.90000000000009,923.3,-3.34034718569175,55.98471986417657
Torrejón De Ardoz,1789.6,369,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-871.8000000000002,140.39999999999986,-32.75719546103555,8.513218530196443
Tres Cantos,2760.6,169,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,99.19999999999982,1111.3999999999999,3.7273615390395864,67.39024981809361
Valdemoro,1646.4,385,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-1015.0,-2.7999999999999545,-38.137822198842706,-0.1697792869269965
Villaviciosa De Odón,2193.2,126,T2A2021,2,2021,6,2021-06-30,2661.4,1649.2,-468.2000000000003,543.9999999999998,-17.592244683249426,32.985690031530424
