Municipio,Valor_Tasado,Num_Tasaciones,Periodo,Trimestre,Año,Mes,Fecha
Parla,919.7,242,T3A2015,3,2015,9,2015-09-30
Pinto,1302.5,79,T3A2015,3,2015,9,2015-09-30
Pozuelo De Alarcón,2451.7,161,T3A2015,3,2015,9,2015-09-30
Rivas-Vaciamadrid,1538.6,121,T3A2015,3,2015,9,2015-09-30
Las Rozas de Madrid,1987.8,255,T3A2015,3,2015,9,2015-09-30
San Fernando De Henares,1424.7,44,T3A2015,3,2015,9,2015-09-30
San Sebastián De Los Reyes,1798.5,119,T3A2015,3,2015,9,2015-09-30
Torrejón De Ardoz,1232.8,178,T3A2015,3,2015,9,2015-09-30
Tres Cantos,1912.1,64,T3A2015,3,2015,9,2015-09-30
Valdemoro,1150.2,147,T3A2015,3,2015,9,2015-09-30
Villaviciosa De Odón,1709.9,58,T3A2015,3,2015,9,2015-09-30
Alcalá De Henares,1261.4,380,T4A2015,4,2015,12,2015-12-31
Alcobendas,2305.2,253,T4A2015,4,2015,12,2015-12-31
Alcorcón,1462.6,267,T4A2015,4,2015,12,2015-12-31
Aranjuez,1096.7,103,T4A2015,4,2015,12,2015-12-31
Arganda Del Rey,1153.8,102,T4A2015,4,2015,12,2015-12-31
Boadilla Del Monte,1990.9,185,T4A2015,4,2015,12,2015-12-31
Collado Villalba,1306.8,124,T4A2015,4,2015,12,2015-12-31
Colmenar Viejo,1448.2,77,T4A2015,4,2015,12,2015-12-31
Coslada,1501.8,129,T4A2015,4,2015,12,2015-12-31
Fuenlabrada,1187.3,322,T4A2015,4,2015,12,2015-12-31
Galapagar,1238.8,106,T4A2015,4,2015,12,2015-12-31
Getafe,1392.1,299,T4A2015,4,2015,12,2015-12-31
Leganés,1449.4,305,T4A2015,4,2015,12,2015-12-31
Madrid,2504.3,7238,T4A2015,4,2015,12,2015-12-31
Majadahonda,2360.7,164,T4A2015,4,2015,12,2015-12-31
Móstoles,1224.8,353,T4A2015,4,2015,12,2015-12-31
Parla,936.0,300,T4A2015,4,2015,12,2015-12-31
Pinto,1337.5,87,T4A2015,4,2015,12,2015-12-31
Pozuelo De Alarcón,2489.9,181,T4A2015,4,2015,12,2015-12-31
Rivas-Vaciamadrid,1580.0,137,T4A2015,4,2015,12,2015-12-31
Las Rozas de Madrid,1987.1,227,T4A2015,4,2015,12,2015-12-31
San Fernando De Henares,1524.8,57,T4A2015,4,2015,12,2015-12-31
San Sebastián De Los Reyes,1779.7,167,T4A2015,4,2015,12,2015-12-31
Torrejón De Ardoz,1178.9,252,T4A2015,4,2015,12,2015-12-31
Tres Cantos,1882.8,100,T4A2015,4,2015,12,2015-12-31
Valdemoro,1166.3,207,T4A2015,4,2015,12,2015-12-31
Villaviciosa De Odón,1576.2,74,T4A2015,4,2015,12,2015-12-31
Alcalá De Henares,1297.3,307,T1A2016,1,2016,3,2016-03-31
Alcobendas,2399.3,227,T1A2016,1,2016,3,2016-03-31
Alcorcón,1499.5,259,T1A2016,1,2016,3,2016-03-31
Aranjuez,1159.3,114,T1A2016,1,2016,3,2016-03-31
Arganda Del Rey,1150.9,97,T1A2016,1,2016,3,2016-03-31
Boadilla Del Monte,2032.9,177,T1A2016,1,2016,3,2016-03-31
Collado Villalba,1309.3,152,T1A2016,1,2016,3,2016-03-31
Colmenar Viejo,1455.2,121,T1A2016,1,2016,3,2016-03-31
Coslada,1505.1,145,T1A2016,1,2016,3,2016-03-31
Fuenlabrada,1216.6,339,T1A2016,1,2016,3,2016-03-31
Galapagar,1259.1,112,T1A2016,1,2016,3,2016-03-31
Getafe,1417.2,310,T1A2016,1,2016,3,2016-03-31
Leganés,1431.2,315,T1A2016,1,2016,3,2016-03-31
Madrid,2533.6,7074,T1A2016,1,2016,3,2016-03-31
Majadahonda,2410.7,162,T1A2016,1,2016,3,2016-03-31
Móstoles,1223.9,361,T1A2016,1,2016,3,2016-03-31
Parla,944.2,274,T1A2016,1,2016,3,2016-03-31
Pinto,1319.9,110,T1A2016,1,2016,3,2016-03-31
Pozuelo De Alarcón,2443.3,186,T1A2016,1,2016,3,2016-03-31
Rivas-Vaciamadrid,1518.5,110,T1A2016,1,2016,3,2016-03-31
Las Rozas de Madrid,2076.8,231,T1A2016,1,2016,3,2016-03-31
San Fernando De Henares,1588.4,51,T1A2016,1,2016,3,2016-03-31
San Sebastián De Los Reyes,1757.9,173,T1A2016,1,2016,3,2016-03-31
Torrejón De Ardoz,1201.7,256,T1A2016,1,2016,3,2016-03-31
Tres Cantos,1823.9,95,T1A2016,1,2016,3,2016-03-31
Valdemoro,1181.9,159,T1A2016,1,2016,3,2016-03-31
Villaviciosa De Odón,1631.2,62,T1A2016,1,2016,3,2016-03-31
Alcalá De Henares,1302.7,332,T2A2016,2,2016,6,2016-06-30
Alcobendas,2407.3,198,T2A2016,2,2016,6,2016-06-30
Alcorcón,1539.8,286,T2A2016,2,2016,6,2016-06-30
Aranjuez,1076.0,107,T2A2016,2,2016,6,2016-06-30
Arganda Del Rey,1156.4,119,T2A2016,2,2016,6,2016-06-30
Boadilla Del Monte,2086.5,160,T2A2016,2,2016,6,2016-06-30
Collado Villalba,1260.0,139,T2A2016,2,2016,6,2016-06-30
Colmenar Viejo,1463.3,84,T2A2016,2,2016,6,2016-06-30
Coslada,1461.8,131,T2A2016,2,2016,6,2016-06-30
Fuenlabrada,1238.3,334,T2A2016,2,2016,6,2016-06-30
Galapagar,1331.4,98,T2A2016,2,2016,6,2016-06-30
Getafe,1426.0,328,T2A2016,2,2016,6,2016-06-30
Leganés,1462.6,277,T2A2016,2,2016,6,2016-06-30
Madrid,2591.7,7206,T2A2016,2,2016,6,2016-06-30
Majadahonda,2447.1,159,T2A2016,2,2016,6,2016-06-30
Móstoles,1240.5,361,T2A2016,2,2016,6,2016-06-30
Parla,971.4,269,T2A2016,2,2016,6,2016-06-30
Pinto,1444.9,159,T2A2016,2,2016,6,2016-06-30
Pozuelo De Alarcón,2538.8,179,T2A2016,2,2016,6,2016-06-30
Rivas-Vaciamadrid,1577.6,120,T2A2016,2,2016,6,2016-06-30
Las Rozas de Madrid,2035.9,261,T2A2016,2,2016,6,2016-06-30
San Fernando De Henares,1615.0,39,T2A2016,2,2016,6,2016-06-30
San Sebastián De Los Reyes,1794.6,146,T2A2016,2,2016,6,2016-06-30
Torrejón De Ardoz,1242.9,242,T2A2016,2,2016,6,2016-06-30
Tres Cantos,2041.9,55,T2A2016,2,2016,6,2016-06-30
Valdemoro,1213.5,165,T2A2016,2,2016,6,2016-06-30
Villaviciosa De Odón,1691.9,73,T2A2016,2,2016,6,2016-06-30
Alcalá De Henares,1316.2,250,T3A2016,3,2016,9,2016-09-30
Alcobendas,2310.2,128,T3A2016,3,2016,9,2016-09-30
Alcorcón,1514.4,210,T3A2016,3,2016,9,2016-09-30
Aranjuez,1072.4,81,T3A2016,3,2016,9,2016-09-30
Arganda Del Rey,1157.5,117,T3A2016,3,2016,9,2016-09-30
Boadilla Del Monte,2033.8,115,T3A2016,3,2016,9,2016-09-30
Collado Villalba,1266.2,135,T3A2016,3,2016,9,2016-09-30
Colmenar Viejo,1469.5,51,T3A2016,3,2016,9,2016-09-30
Coslada,1460.1,96,T3A2016,3,2016,9,2016-09-30
Fuenlabrada,1250.0,269,T3A2016,3,2016,9,2016-09-30
Galapagar,1357.4,62,T3A2016,3,2016,9,2016-09-30
Getafe,1437.0,292,T3A2016,3,2016,9,2016-09-30
Leganés,1509.9,210,T3A2016,3,2016,9,2016-09-30
Madrid,2565.5,5601,T3A2016,3,2016,9,2016-09-30
Majadahonda,2530.5,100,T3A2016,3,2016,9,2016-09-30
Móstoles,1275.2,292,T3A2016,3,2016,9,2016-09-30
Parla,961.5,213,T3A2016,3,2016,9,2016-09-30
Pinto,1362.9,93,T3A2016,3,2016,9,2016-09-30
Pozuelo De Alarcón,2574.7,151,T3A2016,3,2016,9,2016-09-30
Rivas-Vaciamadrid,1606.1,96,T3A2016,3,2016,9,2016-09-30
Las Rozas de Madrid,2100.7,220,T3A2016,3,2016,9,2016-09-30
San Fernando De Henares,1534.9,51,T3A2016,3,2016,9,2016-09-30
San Sebastián De Los Reyes,1704.0,134,T3A2016,3,2016,9,2016-09-30
Torrejón De Ardoz,1281.8,209,T3A2016,3,2016,9,2016-09-30
Tres Cantos,1940.9,43,T3A2016,3,2016,9,2016-09-30
Valdemoro,1201.9,135,T3A2016,3,2016,9,2016-09-30
Villaviciosa De Odón,1687.5,54,T3A2016,3,2016,9,2016-09-30
Alcalá De Henares,1336.7,380,T4A2016,4,2016,12,2016-12-31
Alcobendas,2292.1,179,T4A2016,4,2016,12,2016-12-31
Alcorcón,1546.0,279,T4A2016,4,2016,12,2016-12-31
Aranjuez,1093.8,128,T4A2016,4,2016,12,2016-12-31
Arganda Del Rey,1136.0,132,T4A2016,4,2016,12,2016-12-31
Boadilla Del Monte,2163.2,147,T4A2016,4,2016,12,2016-12-31
Collado Villalba,1333.4,195,T4A2016,4,2016,12,2016-12-31
Colmenar Viejo,1477.2,59,T4A2016,4,2016,12,2016-12-31
Coslada,1508.9,144,T4A2016,4,2016,12,2016-12-31
Fuenlabrada,1294.0,407,T4A2016,4,2016,12,2016-12-31
Galapagar,1317.0,105,T4A2016,4,2016,12,2016-12-31
Getafe,1454.9,353,T4A2016,4,2016,12,2016-12-31
Leganés,1481.1,317,T4A2016,4,2016,12,2016-12-31
Madrid,2628.6,7430,T4A2016,4,2016,12,2016-12-31
Majadahonda,2556.5,187,T4A2016,4,2016,12,2016-12-31
Móstoles,1314.9,419,T4A2016,4,2016,12,2016-12-31
Parla,971.4,354,T4A2016,4,2016,12,2016-12-31
Pinto,1384.4,108,T4A2016,4,2016,12,2016-12-31
Pozuelo De Alarcón,2525.7,180,T4A2016,4,2016,12,2016-12-31
Rivas-Vaciamadrid,1665.3,163,T4A2016,4,2016,12,2016-12-31
Las Rozas de Madrid,2083.6,264,T4A2016,4,2016,12,2016-12-31
San Fernando De Henares,1513.9,81,T4A2016,4,2016,12,2016-12-31
San Sebastián De Los Reyes,1816.1,147,T4A2016,4,2016,12,2016-12-31
Torrejón De Ardoz,1272.2,247,T4A2016,4,2016,12,2016-12-31
Tres Cantos,1954.8,66,T4A2016,4,2016,12,2016-12-31
Valdemoro,1288.9,244,T4A2016,4,2016,12,2016-12-31
Villaviciosa De Odón,1818.2,66,T4A2016,4,2016,12,2016-12-31
Alcalá De Henares,1365.8,396,T1A2017,1,2017,3,2017-03-31
Alcobendas,2355.4,220,T1A2017,1,2017,3,2017-03-31
Alcorcón,1721.6,507,T1A2017,1,2017,3,2017-03-31
Aranjuez,1106.7,155,T1A2017,1,2017,3,2017-03-31
Arganda Del Rey,1176.3,144,T1A2017,1,2017,3,2017-03-31
Boadilla Del Monte,2193.2,140,T1A2017,1,2017,3,2017-03-31
Collado Villalba,1347.9,181,T1A2017,1,2017,3,2017-03-31
Colmenar Viejo,1458.9,74,T1A2017,1,2017,3,2017-03-31
Coslada,1496.2,122,T1A2017,1,2017,3,2017-03-31
Fuenlabrada,1320.4,364,T1A2017,1,2017,3,2017-03-31
Galapagar,1297.8,98,T1A2017,1,2017,3,2017-03-31
Getafe,1448.8,302,T1A2017,1,2017,3,2017-03-31
Leganés,1504.5,308,T1A2017,1,2017,3,2017-03-31
Madrid,2652.0,7997,T1A2017,1,2017,3,2017-03-31
Majadahonda,2548.0,172,T1A2017,1,2017,3,2017-03-31
Móstoles,1318.3,378,T1A2017,1,2017,3,2017-03-31
Parla,1022.0,361,T1A2017,1,2017,3,2017-03-31
Pinto,1417.7,117,T1A2017,1,2017,3,2017-03-31
Pozuelo De Alarcón,2659.1,192,T1A2017,1,2017,3,2017-03-31
Rivas-Vaciamadrid,1647.3,133,T1A2017,1,2017,3,2017-03-31
Las Rozas de Madrid,2068.7,266,T1A2017,1,2017,3,2017-03-31
San Fernando De Henares,1511.0,53,T1A2017,1,2017,3,2017-03-31
San Sebastián De Los Reyes,1800.0,220,T1A2017,1,2017,3,2017-03-31
Torrejón De Ardoz,1337.5,318,T1A2017,1,2017,3,2017-03-31
Tres Cantos,2060.3,69,T1A2017,1,2017,3,2017-03-31
Valdemoro,1229.7,180,T1A2017,1,2017,3,2017-03-31
Villaviciosa De Odón,1751.3,70,T1A2017,1,2017,3,2017-03-31
Alcalá De Henares,1350.7,402,T2A2017,2,2017,6,2017-06-30
Alcobendas,2376.7,218,T2A2017,2,2017,6,2017-06-30
Alcorcón,1590.5,321,T2A2017,2,2017,6,2017-06-30
Aranjuez,1088.3,137,T2A2017,2,2017,6,2017-06-30
Arganda Del Rey,1235.9,105,T2A2017,2,2017,6,2017-06-30
Boadilla Del Monte,2258.3,159,T2A2017,2,2017,6,2017-06-30
Collado Villalba,1329.0,181,T2A2017,2,2017,6,2017-06-30
Colmenar Viejo,1500.7,352,T2A2017,2,2017,6,2017-06-30
Coslada,1538.4,126,T2A2017,2,2017,6,2017-06-30
Fuenlabrada,1314.7,356,T2A2017,2,2017,6,2017-06-30
Galapagar,1344.7,128,T2A2017,2,2017,6,2017-06-30
Getafe,1421.0,360,T2A2017,2,2017,6,2017-06-30
Leganés,1463.8,336,T2A2017,2,2017,6,2017-06-30
Madrid,2677.0,8324,T2A2017,2,2017,6,2017-06-30
Majadahonda,2556.2,175,T2A2017,2,2017,6,2017-06-30
Móstoles,1321.0,389,T2A2017,2,2017,6,2017-06-30
Parla,1035.3,379,T2A2017,2,2017,6,2017-06-30
Pinto,1432.0,92,T2A2017,2,2017,6,2017-06-30
Pozuelo De Alarcón,2775.0,236,T2A2017,2,2017,6,2017-06-30
Rivas-Vaciamadrid,1719.3,207,T2A2017,2,2017,6,2017-06-30
Las Rozas de Madrid,2282.2,377,T2A2017,2,2017,6,2017-06-30
San Fernando De Henares,1636.0,66,T2A2017,2,2017,6,2017-06-30
San Sebastián De Los Reyes,1941.4,232,T2A2017,2,2017,6,2017-06-30
Torrejón De Ardoz,1316.9,339,T2A2017,2,2017,6,2017-06-30
Tres Cantos,2216.7,81,T2A2017,2,2017,6,2017-06-30
Valdemoro,1285.5,218,T2A2017,2,2017,6,2017-06-30
Villaviciosa De Odón,1844.0,102,T2A2017,2,2017,6,2017-06-30
Alcalá De Henares,1349.0,375,T3A2017,3,2017,9,2017-09-30
Alcobendas,2434.8,184,T3A2017,3,2017,9,2017-09-30
Alcorcón,1579.6,284,T3A2017,3,2017,9,2017-09-30
Aranjuez,1126.4,132,T3A2017,3,2017,9,2017-09-30
Arganda Del Rey,1233.0,121,T3A2017,3,2017,9,2017-09-30
Boadilla Del Monte,2270.6,149,T3A2017,3,2017,9,2017-09-30
Collado Villalba,1349.9,168,T3A2017,3,2017,9,2017-09-30
Colmenar Viejo,1568.1,87,T3A2017,3,2017,9,2017-09-30
Coslada,1596.5,125,T3A2017,3,2017,9,2017-09-30
Fuenlabrada,1303.2,331,T3A2017,3,2017,9,2017-09-30
Galapagar,1398.0,107,T3A2017,3,2017,9,2017-09-30
Getafe,1474.4,355,T3A2017,3,2017,9,2017-09-30
Leganés,1543.9,209,T3A2017,3,2017,9,2017-09-30
Madrid,2750.2,6766,T3A2017,3,2017,9,2017-09-30
Majadahonda,2660.4,163,T3A2017,3,2017,9,2017-09-30
Móstoles,1293.5,325,T3A2017,3,2017,9,2017-09-30
Parla,1021.3,327,T3A2017,3,2017,9,2017-09-30
Pinto,1456.2,74,T3A2017,3,2017,9,2017-09-30
Pozuelo De Alarcón,2741.8,172,T3A2017,3,2017,9,2017-09-30
Rivas-Vaciamadrid,1689.7,173,T3A2017,3,2017,9,2017-09-30
Las Rozas de Madrid,2225.7,272,T3A2017,3,2017,9,2017-09-30
San Fernando De Henares,1583.7,49,T3A2017,3,2017,9,2017-09-30
San Sebastián De Los Reyes,1977.4,177,T3A2017,3,2017,9,2017-09-30
Torrejón De Ardoz,1322.6,271,T3A2017,3,2017,9,2017-09-30
Tres Cantos,2158.5,54,T3A2017,3,2017,9,2017-09-30
Valdemoro,1294.8,213,T3A2017,3,2017,9,2017-09-30
Villaviciosa De Odón,1871.4,84,T3A2017,3,2017,9,2017-09-30
Alcalá De Henares,1391.1,422,T4A2017,4,2017,12,2017-12-31
Alcobendas,2584.3,233,T4A2017,4,2017,12,2017-12-31
Alcorcón,1656.4,309,T4A2017,4,2017,12,2017-12-31
Aranjuez,1144.5,160,T4A2017,4,2017,12,2017-12-31
Arganda Del Rey,1282.3,139,T4A2017,4,2017,12,2017-12-31
Boadilla Del Monte,2293.5,185,T4A2017,4,2017,12,2017-12-31
Collado Villalba,1413.3,189,T4A2017,4,2017,12,2017-12-31
Colmenar Viejo,1608.1,179,T4A2017,4,2017,12,2017-12-31
Coslada,1642.0,141,T4A2017,4,2017,12,2017-12-31
Fuenlabrada,1376.0,395,T4A2017,4,2017,12,2017-12-31
Galapagar,1405.4,125,T4A2017,4,2017,12,2017-12-31
Getafe,1513.3,369,T4A2017,4,2017,12,2017-12-31
Leganés,1513.9,290,T4A2017,4,2017,12,2017-12-31
Madrid,2861.5,9447,T4A2017,4,2017,12,2017-12-31
Majadahonda,2755.1,196,T4A2017,4,2017,12,2017-12-31
Móstoles,1349.9,389,T4A2017,4,2017,12,2017-12-31
Parla,1081.4,436,T4A2017,4,2017,12,2017-12-31
Pinto,1449.7,141,T4A2017,4,2017,12,2017-12-31
Pozuelo De Alarcón,2734.1,224,T4A2017,4,2017,12,2017-12-31
Rivas-Vaciamadrid,1711.2,188,T4A2017,4,2017,12,2017-12-31
Las Rozas de Madrid,2272.0,328,T4A2017,4,2017,12,2017-12-31
San Fernando De Henares,1630.7,74,T4A2017,4,2017,12,2017-12-31
San Sebastián De Los Reyes,1995.8,293,T4A2017,4,2017,12,2017-12-31
Torrejón De Ardoz,1363.5,293,T4A2017,4,2017,12,2017-12-31
Tres Cantos,2295.9,73,T4A2017,4,2017,12,2017-12-31
Valdemoro,1309.3,225,T4A2017,4,2017,12,2017-12-31
Villaviciosa De Odón,1836.7,118,T4A2017,4,2017,12,2017-12-31
Alcalá De Henares,1433.8,470,T1A2018,1,2018,3,2018-03-31
Alcobendas,2693.4,221,T1A2018,1,2018,3,2018-03-31
Alcorcón,1766.9,290,T1A2018,1,2018,3,2018-03-31
Aranjuez,1123.0,170,T1A2018,1,2018,3,2018-03-31
Arganda Del Rey,1315.9,166,T1A2018,1,2018,3,2018-03-31
Boadilla Del Monte,2415.1,191,T1A2018,1,2018,3,2018-03-31
Collado Villalba,1430.4,187,T1A2018,1,2018,3,2018-03-31
Colmenar Viejo,1577.7,104,T1A2018,1,2018,3,2018-03-31
Coslada,1635.2,158,T1A2018,1,2018,3,2018-03-31
Fuenlabrada,1409.0,405,T1A2018,1,2018,3,2018-03-31
Galapagar,1453.3,100,T1A2018,1,2018,3,2018-03-31
Getafe,1551.6,351,T1A2018,1,2018,3,2018-03-31
Leganés,1616.9,330,T1A2018,1,2018,3,2018-03-31
Madrid,2924.4,8789,T1A2018,1,2018,3,2018-03-31
Majadahonda,2834.3,167,T1A2018,1,2018,3,2018-03-31
Móstoles,1423.5,379,T1A2018,1,2018,3,2018-03-31
Parla,1109.8,355,T1A2018,1,2018,3,2018-03-31
Pinto,1528.4,134,T1A2018,1,2018,3,2018-03-31
Pozuelo De Alarcón,2788.5,249,T1A2018,1,2018,3,2018-03-31
Rivas-Vaciamadrid,1825.1,153,T1A2018,1,2018,3,2018-03-31
Las Rozas de Madrid,2349.4,307,T1A2018,1,2018,3,2018-03-31
San Fernando De Henares,1652.9,63,T1A2018,1,2018,3,2018-03-31
San Sebastián De Los Reyes,2009.8,182,T1A2018,1,2018,3,2018-03-31
Torrejón De Ardoz,1449.3,357,T1A2018,1,2018,3,2018-03-31
Tres Cantos,2309.8,77,T1A2018,1,2018,3,2018-03-31
Valdemoro,1305.4,252,T1A2018,1,2018,3,2018-03-31
Villaviciosa De Odón,2006.1,90,T1A2018,1,2018,3,2018-03-31
Alcalá De Henares,1481.9,465,T2A2018,2,2018,6,2018-06-30
Alcobendas,2701.1,284,T2A2018,2,2018,6,2018-06-30
Alcorcón,1812.8,416,T2A2018,2,2018,6,2018-06-30
Aranjuez,1181.6,185,T2A2018,2,2018,6,2018-06-30
Arganda Del Rey,1335.0,171,T2A2018,2,2018,6,2018-06-30
Boadilla Del Monte,2423.4,232,T2A2018,2,2018,6,2018-06-30
Collado Villalba,1505.3,230,T2A2018,2,2018,6,2018-06-30
Colmenar Viejo,1648.7,147,T2A2018,2,2018,6,2018-06-30
Coslada,1653.3,152,T2A2018,2,2018,6,2018-06-30
Fuenlabrada,1482.8,483,T2A2018,2,2018,6,2018-06-30
Galapagar,1465.6,138,T2A2018,2,2018,6,2018-06-30
Getafe,1642.6,327,T2A2018,2,2018,6,2018-06-30
Leganés,1669.5,315,T2A2018,2,2018,6,2018-06-30
Madrid,3012.0,9531,T2A2018,2,2018,6,2018-06-30
Majadahonda,2925.6,188,T2A2018,2,2018,6,2018-06-30
Móstoles,1505.3,450,T2A2018,2,2018,6,2018-06-30
Parla,1150.8,403,T2A2018,2,2018,6,2018-06-30
Pinto,1566.0,140,T2A2018,2,2018,6,2018-06-30
Pozuelo De Alarcón,3029.5,224,T2A2018,2,2018,6,2018-06-30
Rivas-Vaciamadrid,1881.7,253,T2A2018,2,2018,6,2018-06-30
Las Rozas de Madrid,2410.0,328,T2A2018,2,2018,6,2018-06-30
San Fernando De Henares,1632.0,75,T2A2018,2,2018,6,2018-06-30
San Sebastián De Los Reyes,2064.4,252,T2A2018,2,2018,6,2018-06-30
Torrejón De Ardoz,1493.8,338,T2A2018,2,2018,6,2018-06-30
Tres Cantos,2391.5,74,T2A2018,2,2018,6,2018-06-30
Valdemoro,1406.2,291,T2A2018,2,2018,6,2018-06-30
Villaviciosa De Odón,1952.1,92,T2A2018,2,2018,6,2018-06-30
Alcalá De Henares,1527.8,311,T3A2018,3,2018,9,2018-09-30
Alcobendas,2773.2,176,T3A2018,3,2018,9,2018-09-30
Alcorcón,1933.5,288,T3A2018,3,2018,9,2018-09-30
Aranjuez,1214.2,128,T3A2018,3,2018,9,2018-09-30
Arganda Del Rey,1346.9,127,T3A2018,3,2018,9,2018-09-30
Boadilla Del Monte,2458.0,190,T3A2018,3,2018,9,2018-09-30
Collado Villalba,1498.5,153,T3A2018,3,2018,9,2018-09-30
Colmenar Viejo,1598.4,117,T3A2018,3,2018,9,2018-09-30
Coslada,1731.5,111,T3A2018,3,2018,9,2018-09-30
Fuenlabrada,1531.5,329,T3A2018,3,2018,9,2018-09-30
Galapagar,1520.1,126,T3A2018,3,2018,9,2018-09-30
Getafe,1668.6,246,T3A2018,3,2018,9,2018-09-30
Leganés,1770.0,258,T3A2018,3,2018,9,2018-09-30
Madrid,3016.0,6618,T3A2018,3,2018,9,2018-09-30
Majadahonda,2912.2,137,T3A2018,3,2018,9,2018-09-30
Móstoles,1557.1,331,T3A2018,3,2018,9,2018-09-30
Parla,1177.2,293,T3A2018,3,2018,9,2018-09-30
Pinto,1663.2,118,T3A2018,3,2018,9,2018-09-30
Pozuelo De Alarcón,3053.1,183,T3A2018,3,2018,9,2018-09-30
Rivas-Vaciamadrid,1873.7,178,T3A2018,3,2018,9,2018-09-30
Las Rozas de Madrid,2499.2,246,T3A2018,3,2018,9,2018-09-30
San Fernando De Henares,1692.6,40,T3A2018,3,2018,9,2018-09-30
San Sebastián De Los Reyes,2161.1,166,T3A2018,3,2018,9,2018-09-30
Torrejón De Ardoz,1550.6,249,T3A2018,3,2018,9,2018-09-30
Tres Cantos,2455.8,83,T3A2018,3,2018,9,2018-09-30
Valdemoro,1530.3,200,T3A2018,3,2018,9,2018-09-30
Villaviciosa De Odón,2012.1,85,T3A2018,3,2018,9,2018-09-30
Alcalá De Henares,1575.6,430,T4A2018,4,2018,12,2018-12-31
Alcobendas,2759.0,246,T4A2018,4,2018,12,2018-12-31
Alcorcón,1922.6,286,T4A2018,4,2018,12,2018-12-31
Aranjuez,1237.1,179,T4A2018,4,2018,12,2018-12-31
Arganda Del Rey,1396.8,205,T4A2018,4,2018,12,2018-12-31
Boadilla Del Monte,2573.4,238,T4A2018,4,2018,12,2018-12-31
Collado Villalba,1550.1,181,T4A2018,4,2018,12,2018-12-31
Colmenar Viejo,1721.1,143,T4A2018,4,2018,12,2018-12-31
Coslada,1792.1,151,T4A2018,4,2018,12,2018-12-31
Fuenlabrada,1583.7,391,T4A2018,4,2018,12,2018-12-31
Galapagar,1600.5,120,T4A2018,4,2018,12,2018-12-31
Getafe,1774.7,387,T4A2018,4,2018,12,2018-12-31
Leganés,1799.4,315,T4A2018,4,2018,12,2018-12-31
Madrid,3103.8,8480,T4A2018,4,2018,12,2018-12-31
Majadahonda,3020.6,172,T4A2018,4,2018,12,2018-12-31
Móstoles,1599.7,410,T4A2018,4,2018,12,2018-12-31
Parla,1249.9,344,T4A2018,4,2018,12,2018-12-31
Pinto,1699.4,123,T4A2018,4,2018,12,2018-12-31
Pozuelo De Alarcón,3091.4,206,T4A2018,4,2018,12,2018-12-31
Rivas-Vaciamadrid,1910.8,251,T4A2018,4,2018,12,2018-12-31
Las Rozas de Madrid,2631.8,326,T4A2018,4,2018,12,2018-12-31
San Fernando De Henares,1766.6,76,T4A2018,4,2018,12,2018-12-31
San Sebastián De Los Reyes,2227.2,223,T4A2018,4,2018,12,2018-12-31
Torrejón De Ardoz,1642.0,326,T4A2018,4,2018,12,2018-12-31
Tres Cantos,2518.4,228,T4A2018,4,2018,12,2018-12-31
Valdemoro,1481.0,232,T4A2018,4,2018,12,2018-12-31
Villaviciosa De Odón,2070.7,88,T4A2018,4,2018,12,2018-12-31
Alcalá De Henares,1656.1,380,T1A2019,1,2019,3,2019-03-31
Alcobendas,2709.2,271,T1A2019,1,2019,3,2019-03-31
Alcorcón,1985.5,331,T1A2019,1,2019,3,2019-03-31
Aranjuez,1320.7,147,T1A2019,1,2019,3,2019-03-31
Arganda Del Rey,1452.1,140,T1A2019,1,2019,3,2019-03-31
Boadilla Del Monte,2602.9,250,T1A2019,1,2019,3,2019-03-31
Collado Villalba,1586.3,171,T1A2019,1,2019,3,2019-03-31
Colmenar Viejo,1776.7,100,T1A2019,1,2019,3,2019-03-31
Coslada,1860.6,144,T1A2019,1,2019,3,2019-03-31
Fuenlabrada,1619.4,416,T1A2019,1,2019,3,2019-03-31
Galapagar,1647.2,115,T1A2019,1,2019,3,2019-03-31
Getafe,1804.7,354,T1A2019,1,2019,3,2019-03-31
Leganés,1834.8,262,T1A2019,1,2019,3,2019-03-31
Madrid,3239.6,8157,T1A2019,1,2019,3,2019-03-31
Majadahonda,3053.8,146,T1A2019,1,2019,3,2019-03-31
Móstoles,1635.1,377,T1A2019,1,2019,3,2019-03-31
Parla,1290.1,291,T1A2019,1,2019,3,2019-03-31
Pinto,1774.5,117,T1A2019,1,2019,3,2019-03-31
Pozuelo De Alarcón,3151.4,171,T1A2019,1,2019,3,2019-03-31
Rivas-Vaciamadrid,1915.4,163,T1A2019,1,2019,3,2019-03-31
Las Rozas de Madrid,2684.5,318,T1A2019,1,2019,3,2019-03-31
San Fernando De Henares,1823.0,91,T1A2019,1,2019,3,2019-03-31
San Sebastián De Los Reyes,2327.6,240,T1A2019,1,2019,3,2019-03-31
Torrejón De Ardoz,1689.4,290,T1A2019,1,2019,3,2019-03-31
Tres Cantos,2604.9,165,T1A2019,1,2019,3,2019-03-31
Valdemoro,1529.8,241,T1A2019,1,2019,3,2019-03-31
Villaviciosa De Odón,2149.8,95,T1A2019,1,2019,3,2019-03-31
Alcalá De Henares,1640.4,471,T2A2019,2,2019,6,2019-06-30
Alcobendas,2881.3,207,T2A2019,2,2019,6,2019-06-30
Alcorcón,2048.2,298,T2A2019,2,2019,6,2019-06-30
