Latitude,Longitude,Price,Rooms,Bathrooms,Surface,Floor,Elevator,Air_Conditioner,Heater,Parking,Balcony,Terrace,Swimming_Pool,log_price,log_surface
40.420895,-3.6747272,310000,3,1,70,1,0,0,1,0,0,0,0,12.644327576461329,4.248495242049359
40.408127,-3.7235587,230000,2,1,58,0,0,0,1,1,0,1,0,12.345834587905333,4.060443010546419
40.413094,-3.7290735,368000,4,2,130,8,1,0,1,0,0,0,0,12.815838217151068,4.867534450455582
40.41327,-3.729091,368000,4,2,130,8,1,0,1,0,0,0,0,12.815838217151068,4.867534450455582
40.413277,-3.729063,368000,4,2,130,8,1,0,1,0,0,0,0,12.815838217151068,4.867534450455582
40.41107,-3.6970754,890000,3,3,97,8,1,1,1,0,1,0,0,13.698976741708323,4.574710978503383
40.434692,-3.655828,520000,3,2,139,10,1,0,1,0,0,1,0,13.16158409055761,4.9344739331306915
40.3903,-3.6886454,320000,1,1,47,7,1,0,1,0,0,0,0,12.676076274775909,3.8501476017100584
40.51121,-3.6685445,465000,3,2,140,6,1,1,0,0,1,0,0,13.049792684569493,4.941642422609304
40.42305,-3.67954,1800000,3,3,154,0,0,0,0,0,0,0,0,14.403297222866392,5.0369526024136295
40.37121,-3.760738,179000,3,2,119,9,1,1,1,0,0,1,0,12.095141084822892,4.77912349311153
40.398487,-3.6938996,292000,1,1,39,11,1,0,1,0,0,0,0,12.584509081250419,3.6635616461296463
40.39234,-3.6962602,250000,3,1,46,9,1,0,1,0,0,1,0,12.429216196844383,3.828641396489095
40.422375,-3.7021115,1395000,2,3,130,11,1,1,1,0,0,1,0,14.148404973237604,4.867534450455582
40.417145,-3.6994073,810000,2,2,92,7,0,1,1,0,1,0,0,13.604789526648622,4.5217885770490405
40.422447,-3.7017756,349000,1,1,73,7,1,1,1,0,0,0,0,12.762827201184564,4.290459441148391
40.42385,-3.7109795,690000,2,2,105,9,1,1,1,0,0,0,0,13.444446876573442,4.653960350157523
40.387554,-3.6380992,295000,3,2,116,7,1,0,1,1,1,1,0,12.594730635321957,4.7535901911063645
40.398846,-3.6939378,292000,1,1,39,11,1,0,1,0,0,0,0,12.584509081250419,3.6635616461296463
40.40109,-3.6930945,260000,2,1,50,7,1,0,1,0,1,0,0,12.468436909997665,3.912023005428146
40.431206,-3.7154684,795000,3,3,104,7,1,1,1,0,0,1,0,13.58609739363647,4.6443908991413725
40.40402,-3.69929,520000,2,2,94,8,1,1,1,1,1,0,0,13.16158409055761,4.543294782270004
40.41876,-3.700971,125000,5,2,216,0,0,0,0,0,1,1,0,11.736069016284437,5.375278407684165
40.43436,-3.698212,905000,2,2,120,6,1,1,1,0,1,0,0,13.715690222682063,4.787491742782046
40.410484,-3.7026963,162000,1,1,32,0,1,0,1,0,0,0,0,11.99535161421452,3.4657359027997265
40.411133,-3.7075453,700000,3,1,104,9,1,0,1,0,1,0,0,13.458835614025542,4.6443908991413725
40.406418,-3.715041,140000,0,1,26,10,0,0,1,0,1,0,0,11.84939770159144,3.258096538021482
40.411106,-3.7075162,700000,3,1,104,9,1,0,1,0,1,0,0,13.458835614025542,4.6443908991413725
40.41101,-3.7075899,700000,3,1,104,9,1,0,1,0,1,0,0,13.458835614025542,4.6443908991413725
40.41086,-3.707303,700000,3,1,104,9,1,0,1,0,1,0,0,13.458835614025542,4.6443908991413725
40.411144,-3.707305,700000,3,1,104,9,1,0,1,0,1,0,0,13.458835614025542,4.6443908991413725
40.427013,-3.7075882,899000,3,3,116,7,1,1,1,0,0,0,0,13.709038313453757,4.7535901911063645
40.405594,-3.704087,395000,2,1,88,7,1,1,1,0,0,0,0,12.886641043883259,4.477336814478207
40.401093,-3.6929603,260000,2,1,50,7,1,0,1,0,1,0,0,12.468436909997665,3.912023005428146
40.423992,-3.701655,575000,1,2,101,0,0,1,1,0,1,0,0,13.262125319779487,4.61512051684126
40.409584,-3.7095222,505000,2,1,110,7,1,0,1,0,1,0,0,13.132313708257497,4.700480365792417
40.462055,-3.6919312,795000,2,2,114,11,1,1,1,0,1,0,1,13.58609739363647,4.736198448394496
40.4138,-3.7005632,549000,3,1,73,0,1,1,1,0,0,0,0,13.215853720491667,4.290459441148391
40.41687,-3.6770074,1150000,4,3,158,8,1,1,1,0,0,1,0,13.955272500339433,5.062595033026967
40.470062,-3.7213652,375000,3,2,94,0,1,1,1,0,0,0,0,12.834681304952548,4.543294782270004
40.481617,-3.668826,1050000,4,3,191,7,1,1,1,0,0,1,1,13.864300722133706,5.25227342804663
40.427326,-3.6707206,1087000,3,2,127,0,1,1,1,0,0,1,0,13.898932166103346,4.844187086458591
40.371063,-3.7509456,165000,3,1,84,6,0,0,0,0,1,1,0,12.013700752882718,4.430816798843313
40.40294,-3.5972,168046,1,1,53,10,1,0,1,0,0,0,0,12.031993030430218,3.970291913552122
40.438473,-3.7077305,388000,2,1,48,8,1,1,1,0,0,0,0,12.86876061860541,3.871201010907891
40.409576,-3.6760404,865000,5,3,212,8,1,0,1,0,0,0,0,13.670484785914017,5.356586274672012
40.39863,-3.6938245,292000,1,1,39,11,1,0,1,0,0,0,0,12.584509081250419,3.6635616461296463
40.351593,-3.6911926,167500,2,1,94,7,0,1,1,1,0,1,0,12.028738630247258,4.543294782270004
40.45893,-3.6814034,2300000,4,4,227,7,1,1,1,0,0,1,0,14.648419680899378,5.424950017481403
40.41011,-3.66198,575000,4,2,130,16,1,0,1,0,0,1,0,13.262125319779487,4.867534450455582
40.442894,-3.635745,134000,1,1,51,0,0,0,1,0,0,0,0,11.805595078933049,3.9318256327243257
40.399548,-3.67023,450000,4,2,145,7,1,0,1,1,0,1,0,13.017002861746503,4.976733742420574
40.439655,-3.717562,730000,4,2,135,9,1,0,1,0,0,1,0,13.500799813124575,4.90527477843843
40.44384,-3.6797688,275000,1,1,35,3,0,1,1,0,0,0,0,12.524526376648708,3.5553480614894135
40.430363,-3.7246528,535000,3,2,64,10,1,1,1,0,0,0,0,13.190022025878143,4.1588830833596715
40.443867,-3.6778617,320000,2,1,57,8,1,0,1,0,0,0,0,12.676076274775909,4.04305126783455
40.41448,-3.707472,230000,1,1,39,0,0,1,0,0,0,0,0,12.345834587905333,3.6635616461296463
40.45887,-3.7029397,247000,3,1,66,0,0,0,1,0,0,0,0,12.417143615610113,4.189654742026425
40.445972,-3.6740794,204000,1,1,55,0,0,1,0,0,0,0,0,12.225875272826354,4.007333185232471
40.422493,-3.7018929,349000,1,1,73,7,1,1,1,0,0,0,0,12.762827201184564,4.290459441148391
40.405212,-3.7218125,370000,4,1,97,12,1,0,1,0,0,1,0,12.821258284620408,4.574710978503383
40.368046,-3.613306,359000,2,2,86,12,1,1,1,0,0,1,0,12.791077667470416,4.454347296253507
40.408085,-3.7100916,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.408226,-3.7010822,379000,3,1,100,8,1,0,1,0,0,0,0,12.845291484064564,4.605170185988092
40.378155,-3.7391949,280000,3,2,147,6,1,1,1,0,1,0,1,12.542544882151386,4.990432586778736
40.411133,-3.7137845,920000,2,2,138,6,1,0,1,0,1,0,0,13.732128949025222,4.927253685157205
40.4114,-3.718635,415000,4,2,112,6,1,0,1,0,0,1,0,12.936033799212835,4.718498871295094
40.407677,-3.7023153,360000,3,2,82,9,1,0,1,0,0,0,0,12.793859310432293,4.406719247264253
40.37482,-3.7331357,222000,2,2,98,6,1,0,1,0,0,0,0,12.310432660854417,4.584967478670572
40.38901,-3.7390397,175000,3,1,75,8,1,0,1,0,0,1,0,12.072541252905651,4.31748811353631
40.398785,-3.6941621,292000,1,1,39,11,1,0,1,0,0,0,0,12.584509081250419,3.6635616461296463
40.402157,-3.7012446,385000,3,1,85,9,1,0,1,0,0,0,0,12.86099861326992,4.442651256490317
40.413704,-3.7128866,439000,2,2,83,6,1,0,1,0,0,0,0,12.992254692057308,4.418840607796598
40.403736,-3.6912897,200000,1,1,36,10,1,0,1,0,0,0,0,12.206072645530174,3.58351893845611
40.44352,-3.6459816,199800,1,1,46,6,0,1,1,0,0,0,0,12.20507214519659,3.828641396489095
40.446304,-3.6841812,3300000,3,4,218,0,0,1,1,0,0,1,0,15.009433026436708,5.384495062789089
40.399372,-3.6523457,160000,3,1,106,11,1,0,1,0,0,1,0,11.982929094215963,4.663439094112067
40.443993,-3.696142,440000,2,1,82,3,1,1,1,0,0,0,0,12.994530005894443,4.406719247264253
40.351883,-3.6964452,127500,3,1,61,0,0,1,1,0,0,0,0,11.755871643580617,4.110873864173311
40.386456,-3.726404,280000,4,3,132,6,1,1,1,0,0,1,0,12.542544882151386,4.882801922586371
40.46925,-3.6563847,615000,3,1,128,8,1,1,1,0,1,0,0,13.329377546788654,4.852030263919617
40.38011,-3.65069,123800,3,1,62,6,0,0,0,0,0,0,0,11.726422639232633,4.127134385045092
40.444958,-3.6548872,625000,5,2,145,10,1,0,1,0,1,0,0,13.345506928718539,4.976733742420574
40.469414,-3.72157,257000,2,1,86,6,1,0,1,0,1,0,0,12.456831363877356,4.454347296253507
40.398304,-3.5479352,317000,2,2,104,9,1,1,1,0,0,0,0,12.666657052859417,4.6443908991413725
40.370533,-3.759859,149000,3,1,71,10,1,0,1,0,0,0,0,11.911701584927597,4.2626798770413155
40.370537,-3.7598338,149000,3,1,71,10,1,0,1,0,0,0,0,11.911701584927597,4.2626798770413155
40.37044,-3.759564,149000,3,1,71,10,1,0,1,0,0,0,0,11.911701584927597,4.2626798770413155
40.48126,-3.659394,329000,3,2,92,0,1,1,0,1,0,0,0,12.70381302974751,4.5217885770490405
40.422215,-3.7018123,349000,1,1,73,7,1,1,1,0,0,0,0,12.762827201184564,4.290459441148391
40.39647,-3.6581867,71000,2,1,72,8,1,1,1,0,0,1,0,11.170435156023453,4.276666119016055
40.440655,-3.640007,615000,5,4,188,6,0,1,1,0,0,1,0,13.329377546788654,5.236441962829949
40.42571,-3.6734738,1550000,3,3,190,9,1,1,1,0,0,0,0,14.253765488895429,5.247024072160486
40.42367,-3.6369317,195000,3,1,79,10,1,1,0,0,0,1,0,12.180754837545884,4.3694478524670215
40.492317,-3.6585195,319000,1,1,62,0,1,1,1,1,0,0,1,12.672946381766982,4.127134385045092
40.412495,-3.6981122,625000,2,2,105,6,1,1,1,0,0,0,0,13.345506928718539,4.653960350157523
40.44256,-3.6543303,220000,2,1,82,8,1,1,1,0,0,1,0,12.301382825334498,4.406719247264253
40.37717,-3.7718818,210000,3,1,100,13,1,0,1,0,0,1,0,12.254862809699606,4.605170185988092
40.420544,-3.6689074,575000,4,2,134,0,0,0,1,0,0,1,0,13.262125319779487,4.897839799950911
40.453484,-3.707905,380000,3,2,105,7,1,1,1,0,0,0,0,12.84792653170257,4.653960350157523
40.411583,-3.705498,700000,3,2,123,0,1,1,1,0,1,0,0,13.458835614025542,4.812184355372417
40.459034,-3.6793838,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.42861,-3.7183104,980000,6,2,237,10,1,0,1,0,1,0,0,13.795307850646754,5.4680601411351315
40.435802,-3.6815193,275000,2,1,45,0,1,0,1,0,0,1,0,12.524526376648708,3.8066624897703196
40.413746,-3.7127848,439000,2,2,83,6,1,0,1,0,0,0,0,12.992254692057308,4.418840607796598
40.459034,-3.6793387,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.51234,-3.6689649,340000,1,1,60,3,1,1,1,0,0,1,1,12.736700896592344,4.0943445622221
40.39867,-3.694162,292000,1,1,39,11,1,0,1,0,0,0,0,12.584509081250419,3.6635616461296463
40.42222,-3.7019491,349000,1,1,73,7,1,1,1,0,0,0,0,12.762827201184564,4.290459441148391
40.42219,-3.7018151,349000,1,1,73,7,1,1,1,0,0,0,0,12.762827201184564,4.290459441148391
40.422344,-3.7018218,349000,1,1,73,7,1,1,1,0,0,0,0,12.762827201184564,4.290459441148391
40.40133,-3.70024,379000,3,1,95,8,1,0,1,0,0,1,0,12.845291484064564,4.553876891600541
40.377285,-3.7718205,210000,3,1,100,13,1,0,1,0,0,1,0,12.254862809699606,4.605170185988092
40.40781,-3.7100534,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.39597,-3.7155132,292500,4,2,107,7,1,0,1,0,0,1,0,12.58621994565405,4.672828834461906
40.459244,-3.679716,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.389977,-3.7330484,285000,2,1,52,8,1,0,1,0,0,0,1,12.560244459250788,3.9512437185814275
40.402016,-3.7012105,385000,3,1,85,9,1,0,1,0,0,0,0,12.86099861326992,4.442651256490317
40.459156,-3.679628,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.459328,-3.6796455,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.403812,-3.6911922,200000,1,1,36,10,1,0,1,0,0,0,0,12.206072645530174,3.58351893845611
40.446842,-3.7825935,720000,3,2,142,0,0,1,1,0,0,1,1,13.487006490992238,4.955827057601261
40.41199,-3.7012746,899000,8,5,252,6,0,0,0,0,1,0,0,13.709038313453757,5.529429087511423
40.37702,-3.7717826,210000,3,1,100,13,1,0,1,0,0,1,0,12.254862809699606,4.605170185988092
40.445885,-3.712731,700000,4,3,143,8,1,1,1,0,0,1,0,13.458835614025542,4.962844630259907
40.428326,-3.6596904,695000,3,2,144,6,1,1,1,0,1,0,0,13.45166712454693,4.969813299576001
40.407032,-3.7379115,230000,3,1,80,0,0,0,1,0,1,0,0,12.345834587905333,4.382026634673881
40.38466,-3.6546369,115000,3,1,67,3,1,0,0,0,0,1,0,11.652687407345388,4.204692619390966
40.507427,-3.6746507,289000,1,1,65,7,1,1,1,0,0,0,1,12.57418196709457,4.174387269895637
40.377216,-3.771954,210000,3,1,100,13,1,0,1,0,0,1,0,12.254862809699606,4.605170185988092
40.408073,-3.709961,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.37742,-3.7719138,210000,3,1,100,13,1,0,1,0,0,1,0,12.254862809699606,4.605170185988092
40.393642,-3.7083604,306000,4,2,95,6,1,0,1,0,0,1,0,12.631340380934517,4.553876891600541
40.37739,-3.7721424,210000,3,1,100,13,1,0,1,0,0,1,0,12.254862809699606,4.605170185988092
40.40799,-3.7102513,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.41529,-3.7083743,680000,2,1,90,0,0,1,1,0,1,0,0,13.42984807715229,4.499809670330265
40.434914,-3.6507223,295000,2,1,57,15,1,1,1,0,0,1,0,12.594730635321957,4.04305126783455
40.396107,-3.6972697,385000,2,2,90,6,1,1,1,0,0,0,0,12.86099861326992,4.499809670330265
40.416157,-3.6991823,380000,1,1,59,9,1,1,1,0,0,0,0,12.84792653170257,4.07753744390572
40.374775,-3.7334728,222000,2,2,98,6,1,0,1,0,0,0,0,12.310432660854417,4.584967478670572
40.359684,-3.5879483,625000,4,2,171,13,1,1,1,0,0,1,1,13.345506928718539,5.14166355650266
40.404972,-3.6610768,148500,3,1,73,9,0,0,0,0,0,0,0,11.908340237224891,4.290459441148391
40.379807,-3.7123458,135000,3,1,67,2,0,0,0,0,0,0,0,11.813030057420567,4.204692619390966
40.388287,-3.7287753,144500,3,1,65,6,0,0,0,0,0,0,0,11.881034786534624,4.174387269895637
40.40973,-3.709597,505000,2,1,110,7,1,0,1,0,1,0,0,13.132313708257497,4.700480365792417
40.40975,-3.7096648,505000,2,1,110,7,1,0,1,0,1,0,0,13.132313708257497,4.700480365792417
40.44486,-3.5894287,262500,1,1,63,0,1,1,1,0,0,0,1,12.478006361013815,4.143134726391533
40.367077,-3.756689,135000,1,1,45,0,0,0,0,0,0,0,0,11.813030057420567,3.8066624897703196
40.407932,-3.6622198,465000,3,2,111,0,1,0,1,1,0,1,0,13.049792684569493,4.709530201312334
40.427803,-3.694564,4300000,0,5,378,7,1,1,1,0,0,1,0,15.27412558066379,5.934894195619588
40.411938,-3.6940463,395000,1,1,62,11,1,1,1,0,0,0,0,12.886641043883259,4.127134385045092
40.459312,-3.6794486,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.42154,-3.6990345,670000,0,4,157,6,1,0,1,0,1,1,0,13.415032991367148,5.056245805348308
40.40519,-3.7217376,370000,4,1,97,12,1,0,1,0,0,1,0,12.821258284620408,4.574710978503383
40.432663,-3.655082,235000,2,1,65,0,0,0,0,0,0,0,0,12.367340793126296,4.174387269895637
40.479443,-3.6751883,585000,3,2,126,21,1,1,1,0,0,0,1,13.279367126213993,4.836281906951478
40.475117,-3.6670825,740000,4,3,219,6,0,1,1,0,1,0,0,13.514405465180353,5.389071729816501
40.405197,-3.7219224,370000,4,1,97,12,1,0,1,0,0,1,0,12.821258284620408,4.574710978503383
40.40499,-3.7219965,370000,4,1,97,12,1,0,1,0,0,1,0,12.821258284620408,4.574710978503383
40.405758,-3.604237,199000,3,2,120,0,0,1,0,0,0,0,0,12.201060103706629,4.787491742782046
40.426018,-3.6682227,340000,2,1,46,6,1,1,1,0,0,0,0,12.736700896592344,3.828641396489095
40.407997,-3.6710417,420000,2,1,81,6,1,1,1,0,0,0,0,12.948009990259552,4.394449154672439
40.400276,-3.7007487,350000,2,2,65,7,1,1,1,0,0,0,0,12.765688433465597,4.174387269895637
40.431206,-3.6638577,300000,1,1,67,7,1,1,1,0,0,1,0,12.611537753638338,4.204692619390966
40.455837,-3.6818929,460000,2,2,71,8,1,1,1,0,0,0,0,13.038981768465277,4.2626798770413155
40.429325,-3.6663084,310000,2,1,49,9,1,1,1,0,0,0,0,12.644327576461329,3.8918202981106265
40.400433,-3.672505,410000,2,2,80,12,1,1,1,0,0,0,0,12.92391243868049,4.382026634673881
40.438007,-3.6989143,425000,2,1,66,6,1,1,1,0,0,1,0,12.959844447906553,4.189654742026425
40.43294,-3.6666532,510000,3,2,157,7,1,1,1,0,0,0,0,13.142166004700508,5.056245805348308
40.45802,-3.6995032,340000,2,2,70,7,1,1,1,0,0,0,0,12.736700896592344,4.248495242049359
40.440125,-3.6980214,340000,2,1,62,9,1,1,1,0,0,0,0,12.736700896592344,4.127134385045092
40.412594,-3.7036443,385000,2,2,77,0,1,1,1,0,0,0,0,12.86099861326992,4.343805421853684
40.453922,-3.6155546,1200000,5,3,337,9,1,1,1,0,0,0,0,13.997832114758229,5.820082930352362
40.424465,-3.662012,520000,3,2,104,7,1,1,1,0,0,1,0,13.16158409055761,4.6443908991413725
40.434597,-3.6718378,925000,5,3,224,8,1,0,1,0,0,1,0,13.737549016494562,5.4116460518550396
40.407978,-3.7100692,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.395718,-3.7155075,292500,4,2,107,7,1,0,1,0,0,1,0,12.58621994565405,4.672828834461906
40.403954,-3.6912696,200000,1,1,36,10,1,0,1,0,0,0,0,12.206072645530174,3.58351893845611
40.40772,-3.7026422,360000,3,2,82,9,1,0,1,0,0,0,0,12.793859310432293,4.406719247264253
40.459084,-3.679513,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.374847,-3.7332304,222000,2,2,98,6,1,0,1,0,0,0,0,12.310432660854417,4.584967478670572
40.411503,-3.7185557,415000,4,2,112,6,1,0,1,0,0,1,0,12.936033799212835,4.718498871295094
40.3833,-3.7495503,415000,4,3,159,6,1,0,1,0,0,1,0,12.936033799212835,5.0689042022202315
40.408215,-3.7013474,379000,3,1,100,8,1,0,1,0,0,0,0,12.845291484064564,4.605170185988092
40.40188,-3.7010496,385000,3,1,85,9,1,0,1,0,0,0,0,12.86099861326992,4.442651256490317
40.413853,-3.7130218,439000,2,2,83,6,1,0,1,0,0,0,0,12.992254692057308,4.418840607796598
40.365677,-3.7175314,254500,3,2,91,10,1,1,1,0,0,1,0,12.447056114972714,4.51085950651685
40.407925,-3.7099502,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.38887,-3.7391417,175000,3,1,75,8,1,0,1,0,0,1,0,12.072541252905651,4.31748811353631
40.41316,-3.6896994,430000,1,2,86,0,1,0,1,0,0,0,0,12.971540487669746,4.454347296253507
40.439747,-3.663196,550000,3,2,107,7,1,1,1,0,0,1,0,13.217673557208654,4.672828834461906
40.438488,-3.6639485,550000,3,2,102,7,1,1,1,0,0,0,0,13.217673557208654,4.624972813284271
40.42313,-3.6794968,1800000,3,3,154,9,0,0,1,0,0,0,0,14.403297222866392,5.0369526024136295
40.40787,-3.7099698,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.411346,-3.7189684,365000,2,2,74,6,1,1,1,0,0,0,0,12.80765263256463,4.30406509320417
40.459393,-3.6904073,950000,3,3,121,11,1,1,1,0,0,0,0,13.764217263576723,4.795790545596741
40.408146,-3.7100248,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.44294,-3.7002811,825000,5,2,195,6,1,1,1,0,0,1,0,13.623138665316818,5.272999558563747
40.434647,-3.7069275,265000,1,1,48,3,1,1,1,0,0,0,0,12.487485104968359,3.871201010907891
40.408096,-3.7100997,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.40783,-3.7099566,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.373802,-3.6286309,215000,1,1,62,0,1,1,1,1,1,0,0,12.2783933071098,4.127134385045092
40.40813,-3.710267,245000,1,1,44,8,1,0,1,0,1,0,0,12.409013489526863,3.784189633918261
40.451984,-3.670475,770000,3,2,134,6,1,1,1,0,0,0,1,13.554145793829866,4.897839799950911
40.43763,-3.6382625,340000,3,2,91,8,1,1,1,0,0,1,0,12.736700896592344,4.51085950651685
40.398582,-3.6940238,292000,1,1,39,11,1,0,1,0,0,0,0,12.584509081250419,3.6635616461296463
40.4082,-3.7092128,375000,4,2,101,6,1,0,1,0,0,1,0,12.834681304952548,4.61512051684126
40.414616,-3.6235592,510000,3,2,126,0,1,1,1,0,0,1,1,13.142166004700508,4.836281906951478
40.417248,-3.7072563,400000,1,1,31,0,1,0,1,0,0,0,0,12.89921982609012,3.4339872044851463
40.42416,-3.69661,575000,0,0,100,0,0,0,0,0,0,0,0,13.262125319779487,4.605170185988092
40.431206,-3.6662261,944900,5,4,231,0,0,1,1,0,0,1,0,13.758834380770717,5.442417710521793
40.454533,-3.6642094,1150000,3,3,160,0,0,1,1,0,1,1,0,13.955272500339433,5.075173815233827
40.44732,-3.6647472,238590,1,1,41,5,1,1,1,0,0,0,0,12.38250187661929,3.713572066704308
40.39238,-3.6639,205770,3,2,98,3,1,0,1,0,1,0,0,12.234514319161477,4.584967478670572
40.416626,-3.6706474,595000,3,1,96,7,1,0,0,0,0,0,0,13.296316684527767,4.564348191467836
40.40107,-3.6625037,245000,3,1,107,7,1,1,1,1,0,1,0,12.409013489526863,4.672828834461906
40.39003,-3.7327638,285000,2,1,52,8,1,0,1,0,0,0,1,12.560244459250788,3.9512437185814275
40.377842,-3.738192,280000,3,2,147,6,1,1,1,0,1,0,1,12.542544882151386,4.990432586778736
40.45067,-3.6984773,695000,4,3,156,8,0,0,1,0,0,1,0,13.45166712454693,5.049856007249537
40.45928,-3.6794012,648000,3,3,156,6,1,0,1,0,0,1,0,13.381645975334411,5.049856007249537
40.350395,-3.688284,53700,1,1,36,0,0,0,0,0,0,0,0,10.891168280496956,3.58351893845611
40.396824,-3.74565,155000,3,1,88,16,1,0,1,0,0,0,0,11.951180395901384,4.477336814478207
40.39588,-3.7153542,292500,4,2,107,7,1,0,1,0,0,1,0,12.58621994565405,4.672828834461906
40.406456,-3.641751,185000,3,1,74,0,0,0,1,0,0,0,0,12.128111104060462,4.30406509320417
40.39359,-3.7085397,306000,4,2,95,6,1,0,1,0,0,1,0,12.631340380934517,4.553876891600541
40.48626,-3.6686206,426000,2,2,88,19,1,1,0,0,0,0,0,12.962194625251508,4.477336814478207
40.3749,-3.733399,222000,2,2,98,6,1,0,1,0,0,0,0,12.310432660854417,4.584967478670572
40.484528,-3.6679265,259000,0,1,45,19,1,1,0,0,0,0,0,12.464583340681674,3.8066624897703196
40.484825,-3.6680338,235000,0,1,45,9,1,1,0,0,0,0,0,12.367340793126296,3.8066624897703196
40.477367,-3.6685991,600000,3,2,149,6,1,1,1,0,0,0,0,13.304684934198283,5.003946305945459
40.4039,-3.6911726,200000,1,1,36,10,1,0,1,0,0,0,0,12.206072645530174,3.58351893845611
40.411423,-3.718827,415000,4,2,112,6,1,0,1,0,0,1,0,12.936033799212835,4.718498871295094
40.407967,-3.7012017,379000,3,1,100,8,1,0,1,0,0,0,0,12.845291484064564,4.605170185988092
40.411167,-3.7136981,920000,2,2,138,6,1,0,1,0,1,0,0,13.732128949025222,4.927253685157205
40.413723,-3.7129052,439000,2,2,83,6,1,0,1,0,0,0,0,12.992254692057308,4.418840607796598
40.382088,-3.6657906,139000,2,1,74,6,0,0,1,0,1,0,0,11.842229212112828,4.30406509320417
40.43746,-3.6079183,222000,3,1,83,3,0,0,1,0,0,0,0,12.310432660854417,4.418840607796598
40.401592,-3.6606598,220000,2,2,70,3,0,1,1,0,0,0,0,12.301382825334498,4.248495242049359
40.396202,-3.6645339,157000,1,1,80,8,0,1,1,0,0,0,0,11.964001084330445,4.382026634673881
40.41193,-3.7001774,375000,3,1,86,6,0,0,1,0,0,0,0,12.834681304952548,4.454347296253507
40.41148,-3.71383,920000,2,2,138,6,1,0,1,0,1,0,0,13.732128949025222,4.927253685157205
40.407272,-3.6955047,280000,3,2,75,8,0,1,1,0,0,0,0,12.542544882151386,4.31748811353631
40.380356,-3.7122898,160000,1,1,60,0,1,1,1,0,0,0,0,11.982929094215963,4.0943445622221
40.39584,-3.715459,292500,4,2,107,7,1,0,1,0,0,1,0,12.58621994565405,4.672828834461906
40.42685,-3.6814063,1750000,3,3,139,7,1,0,1,0,1,0,0,14.375126345899696,4.9344739331306915
40.430367,-3.6968844,1190000,2,2,133,0,1,0,1,0,1,1,0,13.989463865087712,4.890349128221754
40.36639,-3.7169335,254500,3,1,80,10,1,0,1,0,0,0,0,12.447056114972714,4.382026634673881
40.438366,-3.6797655,1980000,5,4,257,6,1,1,1,0,0,1,0,14.498607402670718,5.54907608489522
40.44263,-3.7143512,1112710,2,3,144,14,1,1,1,0,0,1,1,13.922309039253786,4.969813299576001
40.365124,-3.7505927,369000,3,2,107,0,1,1,1,1,0,0,1,12.818551923022664,4.672828834461906
40.49452,-3.6515715,419000,2,2,87,0,1,1,1,0,0,0,1,12.945626198904275,4.465908118654584
40.401196,-3.6951954,140000,0,1,31,3,1,0,0,0,0,0,0,11.84939770159144,3.4339872044851463
40.390453,-3.7254972,147000,2,1,60,0,1,0,1,0,0,0,0,11.898187865760873,4.0943445622221
40.425503,-3.708222,959000,3,3,119,7,1,1,1,0,1,0,0,13.773646353865574,4.77912349311153
40.40383,-3.6912103,200000,1,1,36,10,1,0,1,0,0,0,0,12.206072645530174,3.58351893845611
40.421707,-3.6872725,3850000,4,5,269,6,1,0,0,0,0,1,0,15.163583706263967,5.594711379601839
40.44083,-3.71559,1103215,2,2,126,0,0,0,0,0,0,0,0,13.913739202178075,4.836281906951478
40.440483,-3.6637466,1200000,4,3,237,14,1,1,1,0,0,0,0,13.997832114758229,5.4680601411351315
40.389694,-3.7076292,310000,2,1,64,0,0,0,1,0,0,0,0,12.644327576461329,4.1588830833596715
40.42478,-3.677843,1800000,3,3,154,9,1,1,1,0,1,0,0,14.403297222866392,5.0369526024136295
40.421886,-3.6859703,3850000,4,5,269,6,1,1,1,0,1,0,0,15.163583706263967,5.594711379601839
40.404095,-3.7446175,97200,2,1,39,0,0,0,0,0,0,0,0,11.48452599044853,3.6635616461296463
